observed_on,scientific_name,common_name,location,class_name,lat,lon,country,country_code
2025-07-29,Bombus,Bumble Bees,"46.3191948916,-62.6162114315",Bumble_Bees,46.3191948916,-62.6162114315,Canada,CA
2025-07-29,Bombus impatiens,Common Eastern Bumble Bee,"46.3188050172,-62.6162715272",Common_Eastern_Bumble_Bee,46.3188050172,-62.6162715272,Canada,CA
2025-07-29,Bombus,Bumble Bees,"46.3190643602,-62.6159595784",Bumble_Bees,46.3190643602,-62.6159595784,Canada,CA
2025-07-29,Bombus,,"47.639125,10.032225",,47.639125,10.032225,Germany,DE
2025-07-28,Bombus lapidarius,Red-tailed Bumble Bee,"51.0636871628,-4.0039342624",Red-tailed_Bumble_Bee,51.0636871628,-4.0039342624,United Kingdom,GB
2025-07-29,Bombus pratorum,Early Bumble Bee,"47.6387805556,10.0325527778",Early_Bumble_Bee,47.6387805556,10.0325527778,Germany,DE
2025-07-02,Bombus,Bumble Bees,"44.9143,4.1679683333",Bumble_Bees,44.9143,4.1679683333,France,FR
2025-07-29,Bombus sylvarum,Shrill Carder-Bumble bee,"55.4634433,39.2849181997",Shrill_Carder-Bumble_bee,55.4634433,39.2849181997,Russia,RU
2025-07-29,Bombus soroeensis,Broken-belted Bumble Bee,"55.4633345,39.2847411997",Broken-belted_Bumble_Bee,55.4633345,39.2847411997,Russia,RU
2025-07-29,Bombus pascuorum,Common Carder Bumble Bee,"49.8627545722,14.1219775546",Common_Carder_Bumble_Bee,49.8627545722,14.1219775546,Czechia,CZ
2025-07-29,Bombus vagans,Half-black Bumble Bee,"51.1795731715,-119.5927992382",Half-black_Bumble_Bee,51.1795731715,-119.5927992382,Canada,CA
2025-07-29,Bombus vagans,Half-black Bumble Bee,"44.533658,-64.7011519722",Half-black_Bumble_Bee,44.533658,-64.7011519722,Canada,CA
2025-07-28,Bombus bimaculatus,Two-spotted Bumble Bee,"44.7435118042,-63.5478102854",Two-spotted_Bumble_Bee,44.7435118042,-63.5478102854,Canada,CA
2025-07-21,Bombus impatiens,Common Eastern Bumble Bee,"39.9529366667,-86.0602638333",Common_Eastern_Bumble_Bee,39.9529366667,-86.0602638333,United States,US
2025-07-21,Bombus griseocollis,Brown-belted Bumble Bee,"39.9529616667,-86.0602195",Brown-belted_Bumble_Bee,39.9529616667,-86.0602195,United States,US
2025-07-21,Bombus griseocollis,Brown-belted Bumble Bee,"39.915425,-86.096625",Brown-belted_Bumble_Bee,39.915425,-86.096625,United States,US
2025-07-21,Bombus impatiens,Common Eastern Bumble Bee,"39.9147716667,-86.0974666667",Common_Eastern_Bumble_Bee,39.9147716667,-86.0974666667,United States,US
2025-07-18,Bombus,Bumble Bees,"39.6275666667,-86.968955",Bumble_Bees,39.6275666667,-86.968955,United States,US
2025-07-18,Bombus citrinus,Lemon Cuckoo Bumble Bee,"39.628195,-86.968095",Lemon_Cuckoo_Bumble_Bee,39.628195,-86.968095,United States,US
2025-07-18,Bombus citrinus,Lemon Cuckoo Bumble Bee,"39.62817,-86.968095",Lemon_Cuckoo_Bumble_Bee,39.62817,-86.968095,United States,US
2025-07-18,Bombus impatiens,Common Eastern Bumble Bee,"39.6274833333,-86.96917",Common_Eastern_Bumble_Bee,39.6274833333,-86.96917,United States,US
2025-07-29,Bombus,Bumble Bees,"50.9020583333,-114.28927",Bumble_Bees,50.9020583333,-114.28927,Canada,CA
2025-07-29,Bombus schrencki,Schrenck's Bumble Bee,"55.4641021997,39.2841419",Schrenck's_Bumble_Bee,55.4641021997,39.2841419,Russia,RU
2025-07-28,Bombus lapidarius,Red-tailed Bumble Bee,"51.7185966667,-0.6063383333",Red-tailed_Bumble_Bee,51.7185966667,-0.6063383333,United Kingdom,GB
2025-07-29,Bombus impatiens,Common Eastern Bumble Bee,"42.4150966667,-71.3244033333",Common_Eastern_Bumble_Bee,42.4150966667,-71.3244033333,United States,US
2025-06-26,Bombus vandykei,Van Dyke's Bumble Bee,"37.9481763205,-122.1300012067",Van_Dyke's_Bumble_Bee,37.9481763205,-122.1300012067,United States,US
2025-06-25,Bombus vosnesenskii,Yellow-faced Bumble Bee,"37.8911405738,-122.3243626472",Yellow-faced_Bumble_Bee,37.8911405738,-122.3243626472,United States,US
2025-07-28,Bombus californicus,California Bumble Bee,"36.8001666667,-118.9416194444",California_Bumble_Bee,36.8001666667,-118.9416194444,United States,US
2025-07-29,Bombus,Bumble Bees,"36.172991495,-95.9963919276",Bumble_Bees,36.172991495,-95.9963919276,United States,US
2025-07-29,Bombus,Bumble Bees,,Bumble_Bees,,,Unknown,UNK
2025-07-29,Bombus,Bumble Bees,"55.3979866309,-4.1894116625",Bumble_Bees,55.3979866309,-4.1894116625,United Kingdom,GB
2025-07-15,Bombus citrinus,Lemon Cuckoo Bumble Bee,"39.3612583333,-86.1576221667",Lemon_Cuckoo_Bumble_Bee,39.3612583333,-86.1576221667,United States,US
2025-07-15,Bombus griseocollis,Brown-belted Bumble Bee,"39.36105,-86.1574695",Brown-belted_Bumble_Bee,39.36105,-86.1574695,United States,US
2025-07-29,Bombus pascuorum,Common Carder Bumble Bee,"51.56092,0.7641",Common_Carder_Bumble_Bee,51.56092,0.7641,United Kingdom,GB
2025-07-29,Bombus pascuorum,Common Carder Bumble Bee,"51.56092,0.7641033333",Common_Carder_Bumble_Bee,51.56092,0.7641033333,United Kingdom,GB
2025-07-29,Bombus terrestris,Buff-tailed Bumble Bee,"51.55913,0.76335",Buff-tailed_Bumble_Bee,51.55913,0.76335,United Kingdom,GB
2025-07-29,Bombus,Bumble Bees,"43.64399695,-79.46687406",Bumble_Bees,43.64399695,-79.46687406,Canada,CA
2025-07-29,Bombus lapidarius,Red-tailed Bumble Bee,"51.55913,0.7633466667",Red-tailed_Bumble_Bee,51.55913,0.7633466667,United Kingdom,GB
2025-07-29,Bombus terrestris,Buff-tailed Bumble Bee,"51.55913,0.7633383333",Buff-tailed_Bumble_Bee,51.55913,0.7633383333,United Kingdom,GB
2025-07-29,Bombus lapidarius,Red-tailed Bumble Bee,"51.55873,0.763205",Red-tailed_Bumble_Bee,51.55873,0.763205,United Kingdom,GB
2025-07-29,Bombus lapidarius,Red-tailed Bumble Bee,"51.5585533333,0.76313",Red-tailed_Bumble_Bee,51.5585533333,0.76313,United Kingdom,GB
2025-07-29,Bombus terrestris,Buff-tailed Bumble Bee,"51.5583833333,0.763005",Buff-tailed_Bumble_Bee,51.5583833333,0.763005,United Kingdom,GB
2025-07-15,Bombus bimaculatus,Two-spotted Bumble Bee,"39.36108,-86.1574861667",Two-spotted_Bumble_Bee,39.36108,-86.1574861667,United States,US
2025-07-29,Bombus lapidarius,Red-tailed Bumble Bee,"51.5576883333,0.7627916667",Red-tailed_Bumble_Bee,51.5576883333,0.7627916667,United Kingdom,GB
2025-07-15,Bombus citrinus,Lemon Cuckoo Bumble Bee,"39.3609466667,-86.1570361667",Lemon_Cuckoo_Bumble_Bee,39.3609466667,-86.1570361667,United States,US
2025-07-29,Bombus terrestris,Buff-tailed Bumble Bee,"51.557145,0.7625416667",Buff-tailed_Bumble_Bee,51.557145,0.7625416667,United Kingdom,GB
2025-07-29,Bombus rufocinctus,Red-belted Bumble Bee,"43.2545035512,-79.8732145876",Red-belted_Bumble_Bee,43.2545035512,-79.8732145876,Canada,CA
2025-07-29,Bombus,Bumble Bees,"51.5565633333,0.762305",Bumble_Bees,51.5565633333,0.762305,United Kingdom,GB
2025-07-27,Bombus vagans,Half-black Bumble Bee,"43.4888166667,-76.4634833333",Half-black_Bumble_Bee,43.4888166667,-76.4634833333,United States,US
2025-07-29,Bombus lapidarius,Red-tailed Bumble Bee,"51.55568,0.7619533333",Red-tailed_Bumble_Bee,51.55568,0.7619533333,United Kingdom,GB
2025-07-29,Bombus pascuorum,Common Carder Bumble Bee,"51.5553666667,0.7615583333",Common_Carder_Bumble_Bee,51.5553666667,0.7615583333,United Kingdom,GB
2025-07-29,Bombus pascuorum,Common Carder Bumble Bee,"51.55318,0.761125",Common_Carder_Bumble_Bee,51.55318,0.761125,United Kingdom,GB
2025-07-27,Bombus griseocollis,Brown-belted Bumble Bee,"43.4892583333,-76.4635361111",Brown-belted_Bumble_Bee,43.4892583333,-76.4635361111,United States,US
2025-07-27,Bombus impatiens,Common Eastern Bumble Bee,"43.4894166667,-76.4635888889",Common_Eastern_Bumble_Bee,43.4894166667,-76.4635888889,United States,US
2025-07-29,Bombus terrestris,Buff-tailed Bumble Bee,"51.5460033333,0.764145",Buff-tailed_Bumble_Bee,51.5460033333,0.764145,United Kingdom,GB
2025-07-29,Bombus,Bumble Bees,"49.6564527787,-116.9287775594",Bumble_Bees,49.6564527787,-116.9287775594,Canada,CA
2025-07-29,Bombus humilis,Brown-banded Carder-Bumble bee,"51.560925,0.7640916667",Brown-banded_Carder-Bumble_bee,51.560925,0.7640916667,United Kingdom,GB
2025-07-29,Bombus lapidarius,Red-tailed Bumble Bee,"52.180545,4.4825633333",Red-tailed_Bumble_Bee,52.180545,4.4825633333,Netherlands,NL
2025-07-27,Bombus impatiens,Common Eastern Bumble Bee,"43.491025,-76.4647583333",Common_Eastern_Bumble_Bee,43.491025,-76.4647583333,United States,US
2025-07-29,Bombus terrestris,Buff-tailed Bumble Bee,"55.9420107558,-3.2645199524",Buff-tailed_Bumble_Bee,55.9420107558,-3.2645199524,United Kingdom,GB
2025-07-29,Bombus terrestris,Buff-tailed Bumble Bee,"55.9473916667,-2.7956716667",Buff-tailed_Bumble_Bee,55.9473916667,-2.7956716667,United Kingdom,GB
2025-07-29,Bombus hypnorum,Tree Bumble Bee,"52.1781583333,4.4847416667",Tree_Bumble_Bee,52.1781583333,4.4847416667,Netherlands,NL
2025-07-29,Bombus vagans bolsteri,Bolster's Bumble Bee,"48.5794055556,-53.9478388889",Bolster's_Bumble_Bee,48.5794055556,-53.9478388889,Canada,CA
2024-05-09,Bombus melanopygus,Black-tailed Bumble Bee,"32.9332777778,-116.5470722222",Black-tailed_Bumble_Bee,32.9332777778,-116.5470722222,United States,US
2025-07-23,Bombus,Bumble Bees,"57.8363616667,-152.450395",Bumble_Bees,57.8363616667,-152.450395,United States,US
2025-07-15,Bombus,,"55.6035466667,12.9887783333",,55.6035466667,12.9887783333,Sweden,SE
2025-07-29,Bombus lucorum,White-tailed Bumble Bee,"55.261454,37.7604219722",White-tailed_Bumble_Bee,55.261454,37.7604219722,Russia,RU
2025-07-29,Bombus hypnorum,Tree Bumble Bee,"61.5295795639,21.7598438663",Tree_Bumble_Bee,61.5295795639,21.7598438663,Finland,FI
2025-07-29,Bombus griseocollis,Brown-belted Bumble Bee,"44.930249192,-93.1151729667",Brown-belted_Bumble_Bee,44.930249192,-93.1151729667,United States,US
2025-07-27,Bombus perplexus,Perplexing Bumble Bee,"35.640232951,-82.2807400411",Perplexing_Bumble_Bee,35.640232951,-82.2807400411,United States,US
2025-07-29,Bombus terrestris,Buff-tailed Bumble Bee,"55.261603,37.7604219722",Buff-tailed_Bumble_Bee,55.261603,37.7604219722,Russia,RU
2025-07-29,Bombus terrestris,Buff-tailed Bumble Bee,"56.9628157117,-2.2356088087",Buff-tailed_Bumble_Bee,56.9628157117,-2.2356088087,United Kingdom,GB
2025-07-29,Bombus pascuorum,Common Carder Bumble Bee,"50.9265955112,0.5451663584",Common_Carder_Bumble_Bee,50.9265955112,0.5451663584,United Kingdom,GB
2025-07-29,Bombus pensylvanicus,American Bumble Bee,"43.9545805556,-98.0703555556",American_Bumble_Bee,43.9545805556,-98.0703555556,United States,US
2025-07-29,Bombus,,"49.8067194444,6.0990083333",,49.8067194444,6.0990083333,Luxembourg,LU
2025-07-29,Bombus griseocollis,Brown-belted Bumble Bee,"43.9546888889,-98.0703194444",Brown-belted_Bumble_Bee,43.9546888889,-98.0703194444,United States,US
2025-07-29,Bombus bimaculatus,Two-spotted Bumble Bee,"43.9546222222,-98.0705305556",Two-spotted_Bumble_Bee,43.9546222222,-98.0705305556,United States,US
2025-07-29,Bombus griseocollis,Brown-belted Bumble Bee,"43.954575,-98.0702777778",Brown-belted_Bumble_Bee,43.954575,-98.0702777778,United States,US
2025-07-29,Bombus griseocollis,Brown-belted Bumble Bee,"43.9545555556,-98.070375",Brown-belted_Bumble_Bee,43.9545555556,-98.070375,United States,US
2025-07-29,Bombus bimaculatus,Two-spotted Bumble Bee,"43.9546166667,-98.0703722222",Two-spotted_Bumble_Bee,43.9546166667,-98.0703722222,United States,US
2025-07-29,Bombus pensylvanicus,American Bumble Bee,"43.9546,-98.0704",American_Bumble_Bee,43.9546,-98.0704,United States,US
2025-07-29,Bombus terrestris,Buff-tailed Bumble Bee,"59.2749666667,11.0563666667",Buff-tailed_Bumble_Bee,59.2749666667,11.0563666667,Norway,NO
2025-07-29,Bombus pensylvanicus,American Bumble Bee,"36.0804471667,-79.0944971667",American_Bumble_Bee,36.0804471667,-79.0944971667,United States,US
2025-07-23,Bombus,Bumble Bees,"57.84107,-152.447495",Bumble_Bees,57.84107,-152.447495,United States,US
2025-07-23,Bombus,Bumble Bees,"57.8363383333,-152.4503783333",Bumble_Bees,57.8363383333,-152.4503783333,United States,US
2025-07-29,Bombus pratorum,Early Bumble Bee,"49.5873948997,34.5603267997",Early_Bumble_Bee,49.5873948997,34.5603267997,Ukraine,UA
2025-05-25,Bombus pascuorum,Common Carder Bumble Bee,"51.4389450165,-0.9401395498",Common_Carder_Bumble_Bee,51.4389450165,-0.9401395498,United Kingdom,GB
2025-07-29,Bombus ternarius,Tricolored Bumble Bee,"45.375815542,-76.4869749919",Tricolored_Bumble_Bee,45.375815542,-76.4869749919,Canada,CA
2025-07-29,Bombus,Bumble Bees,"53.6168425997,11.416745",Bumble_Bees,53.6168425997,11.416745,Germany,DE
2025-07-29,Bombus pascuorum,Common Carder Bumble Bee,"54.2801801,-3.0208034",Common_Carder_Bumble_Bee,54.2801801,-3.0208034,United Kingdom,GB
2025-07-29,Bombus sylvarum,Shrill Carder-Bumble bee,"51.5430444444,-2.9639666667",Shrill_Carder-Bumble_bee,51.5430444444,-2.9639666667,United Kingdom,GB
2025-07-25,Bombus rufocinctus,Red-belted Bumble Bee,"43.1189916667,-79.0639721667",Red-belted_Bumble_Bee,43.1189916667,-79.0639721667,United States,US
2025-07-19,Bombus terrestris,Buff-tailed Bumble Bee,"50.4038347222,14.9328433333",Buff-tailed_Bumble_Bee,50.4038347222,14.9328433333,Czechia,CZ
2025-07-29,Bombus vestalis,Vestal Cuckoo Bumble bee,"53.7976527778,-0.3352444444",Vestal_Cuckoo_Bumble_bee,53.7976527778,-0.3352444444,United Kingdom,GB
2025-07-29,Bombus perplexus,Perplexing Bumble Bee,"44.4839506922,-71.8942205352",Perplexing_Bumble_Bee,44.4839506922,-71.8942205352,United States,US
2025-07-29,Bombus pensylvanicus,American Bumble Bee,"33.9934653761,-84.069467694",American_Bumble_Bee,33.9934653761,-84.069467694,United States,US
2025-07-29,Bombus pascuorum,Common Carder Bumble Bee,"53.31562,-1.9158283333",Common_Carder_Bumble_Bee,53.31562,-1.9158283333,United Kingdom,GB
2025-07-28,Bombus,Bumble Bees,"36.1465378227,-95.8727314176",Bumble_Bees,36.1465378227,-95.8727314176,United States,US
2025-07-29,Bombus terrestris,Buff-tailed Bumble Bee,"54.6984244391,-1.218008548",Buff-tailed_Bumble_Bee,54.6984244391,-1.218008548,United Kingdom,GB
2025-07-27,Bombus vosnesenskii,Yellow-faced Bumble Bee,"37.4040169429,-122.2372341225",Yellow-faced_Bumble_Bee,37.4040169429,-122.2372341225,United States,US
2025-07-29,Bombus humilis,Brown-banded Carder-Bumble bee,"57.1302422446,65.3734910488",Brown-banded_Carder-Bumble_bee,57.1302422446,65.3734910488,Russia,RU
2025-07-27,Bombus,Bumble Bees,"37.89285804,-122.2427634",Bumble_Bees,37.89285804,-122.2427634,United States,US
2025-07-29,Bombus,Bumble Bees,"54.6984244391,-1.218008548",Bumble_Bees,54.6984244391,-1.218008548,United Kingdom,GB
2025-07-28,Bombus,Bumble Bees,"36.1933799944,-95.9163072889",Bumble_Bees,36.1933799944,-95.9163072889,United States,US
2025-07-12,Bombus,Bumble Bees,"27.7252986931,85.3589318981",Bumble_Bees,27.7252986931,85.3589318981,Nepal,NP
2025-07-28,Bombus griseocollis,Brown-belted Bumble Bee,"36.0693779022,-95.8449689853",Brown-belted_Bumble_Bee,36.0693779022,-95.8449689853,United States,US
2025-07-28,Bombus,Bumble Bees,"40.6050416667,-110.9621666667",Bumble_Bees,40.6050416667,-110.9621666667,United States,US
2025-07-28,Bombus,Bumble Bees,"40.6052966667,-110.96215",Bumble_Bees,40.6052966667,-110.96215,United States,US
2025-07-29,Bombus pensylvanicus,American Bumble Bee,"30.8137560237,-94.0236234079",American_Bumble_Bee,30.8137560237,-94.0236234079,United States,US
2025-07-29,Bombus lapidarius,Red-tailed Bumble Bee,"51.91048,-0.673245",Red-tailed_Bumble_Bee,51.91048,-0.673245,United Kingdom,GB
2025-07-29,Bombus hypnorum,Tree Bumble Bee,"55.8775813735,-4.262711741",Tree_Bumble_Bee,55.8775813735,-4.262711741,United Kingdom,GB
2025-07-28,Bombus griseocollis,Brown-belted Bumble Bee,"43.2015383333,-79.26783",Brown-belted_Bumble_Bee,43.2015383333,-79.26783,Canada,CA
2025-07-29,Bombus vestalis,Vestal Cuckoo Bumble bee,"53.7973075,-0.3381137",Vestal_Cuckoo_Bumble_bee,53.7973075,-0.3381137,United Kingdom,GB
2025-07-28,Bombus griseocollis,Brown-belted Bumble Bee,"40.7254783333,-73.9813166667",Brown-belted_Bumble_Bee,40.7254783333,-73.9813166667,United States,US
2025-07-29,Bombus pascuorum,Common Carder Bumble Bee,"53.7976916667,-0.3354444444",Common_Carder_Bumble_Bee,53.7976916667,-0.3354444444,United Kingdom,GB
2025-07-29,Bombus pascuorum,Common Carder Bumble Bee,"53.3382666667,9.8648722222",Common_Carder_Bumble_Bee,53.3382666667,9.8648722222,Germany,DE
2025-07-29,Bombus pascuorum,Common Carder Bumble Bee,"52.2006016667,20.95682",Common_Carder_Bumble_Bee,52.2006016667,20.95682,Poland,PL
2025-07-29,Bombus lucorum,White-tailed Bumble Bee,"47.4889731639,8.5923968167",White-tailed_Bumble_Bee,47.4889731639,8.5923968167,Switzerland,CH
2025-07-29,Bombus pascuorum,Common Carder Bumble Bee,"51.79072117,-0.5863100374",Common_Carder_Bumble_Bee,51.79072117,-0.5863100374,United Kingdom,GB
2025-07-29,Bombus terrestris,Buff-tailed Bumble Bee,"53.3533777778,-1.3793194444",Buff-tailed_Bumble_Bee,53.3533777778,-1.3793194444,United Kingdom,GB
2025-07-29,Bombus griseocollis,Brown-belted Bumble Bee,"41.4210133333,-73.6252966667",Brown-belted_Bumble_Bee,41.4210133333,-73.6252966667,United States,US
2025-07-29,Bombus,Bumble Bees,"41.4209866667,-73.625275",Bumble_Bees,41.4209866667,-73.625275,United States,US
2025-07-29,Bombus,Bumble Bees,"45.438597689,25.0493253395",Bumble_Bees,45.438597689,25.0493253395,Romania,RO
2023-08-16,Bombus pascuorum,Common Carder Bumble Bee,"51.7568277076,35.9723717719",Common_Carder_Bumble_Bee,51.7568277076,35.9723717719,Russia,RU
2025-07-29,Bombus hortorum,Garden Bumble Bee,"50.987523773,12.4291959777",Garden_Bumble_Bee,50.987523773,12.4291959777,Germany,DE
2025-07-29,Bombus pascuorum,Common Carder Bumble Bee,"53.372925,-6.0497528333",Common_Carder_Bumble_Bee,53.372925,-6.0497528333,Ireland,IE
2025-07-29,Bombus,Bumble Bees,"51.5838124376,32.725585252",Bumble_Bees,51.5838124376,32.725585252,Ukraine,UA
2025-07-29,Bombus pascuorum,Common Carder Bumble Bee,"48.839695,2.3011966667",Common_Carder_Bumble_Bee,48.839695,2.3011966667,France,FR
2025-07-29,Bombus pascuorum,Common Carder Bumble Bee,"53.9627472222,-0.9826888889",Common_Carder_Bumble_Bee,53.9627472222,-0.9826888889,United Kingdom,GB
2025-07-28,Bombus impatiens,Common Eastern Bumble Bee,"41.1681366667,-81.5503466667",Common_Eastern_Bumble_Bee,41.1681366667,-81.5503466667,United States,US
2025-07-26,Bombus,Bumble Bees,"55.7953949347,52.4286460894",Bumble_Bees,55.7953949347,52.4286460894,Russia,RU
2025-07-28,Bombus pascuorum,Common Carder Bumble Bee,"51.4962366667,-0.1777733333",Common_Carder_Bumble_Bee,51.4962366667,-0.1777733333,United Kingdom,GB
2025-07-24,Bombus terrestris,Buff-tailed Bumble Bee,"38.397519314,-28.2517622564",Buff-tailed_Bumble_Bee,38.397519314,-28.2517622564,Portugal,PT
2025-07-27,Bombus schrencki,Schrenck's Bumble Bee,"56.09719378,36.40603151",Schrenck's_Bumble_Bee,56.09719378,36.40603151,Russia,RU
2025-07-24,Bombus lapidarius,Red-tailed Bumble Bee,"63.4477025,10.4557413889",Red-tailed_Bumble_Bee,63.4477025,10.4557413889,Norway,NO
2025-07-24,Bombus pascuorum,Common Carder Bumble Bee,"63.4475841667,10.4556352778",Common_Carder_Bumble_Bee,63.4475841667,10.4556352778,Norway,NO
2025-07-24,Bombus lapidarius,Red-tailed Bumble Bee,"50.7321873388,-2.0499452",Red-tailed_Bumble_Bee,50.7321873388,-2.0499452,United Kingdom,GB
2025-07-29,Bombus lucorum,Lucorum-group Bumble Bees,"55.0191208641,82.9286321998",Lucorum-group_Bumble_Bees,55.0191208641,82.9286321998,Russia,RU
2025-07-28,Bombus terrestris,Buff-tailed Bumble Bee,"53.2940025328,34.2321701047",Buff-tailed_Bumble_Bee,53.2940025328,34.2321701047,Russia,RU
2025-07-28,Bombus vancouverensis,Vancouver Bumble Bee,"49.671305,-124.015575",Vancouver_Bumble_Bee,49.671305,-124.015575,Canada,CA
2025-07-28,Bombus mixtus,Fuzzy-Horned Bumble Bee,"50.9717910844,-118.120831332",Fuzzy-Horned_Bumble_Bee,50.9717910844,-118.120831332,Canada,CA
2025-07-28,Bombus,Bumble Bees,"37.5755954589,-113.0797287586",Bumble_Bees,37.5755954589,-113.0797287586,United States,US
2025-07-28,Bombus sitkensis,Sitka Bumble Bee,"49.067125,-120.7770416667",Sitka_Bumble_Bee,49.067125,-120.7770416667,Canada,CA
2025-07-25,Bombus vosnesenskii,Yellow-faced Bumble Bee,"49.2717609092,-123.2048777479",Yellow-faced_Bumble_Bee,49.2717609092,-123.2048777479,Canada,CA
2025-07-25,Bombus vosnesenskii,Yellow-faced Bumble Bee,"49.3229635049,-123.2188015694",Yellow-faced_Bumble_Bee,49.3229635049,-123.2188015694,Canada,CA
2025-07-25,Bombus,Bumble Bees,"49.2161905897,-123.3093779863",Bumble_Bees,49.2161905897,-123.3093779863,Canada,CA
2025-07-25,Bombus vosnesenskii,Yellow-faced Bumble Bee,"49.2715534058,-123.2046616782",Yellow-faced_Bumble_Bee,49.2715534058,-123.2046616782,Canada,CA
2025-07-25,Bombus vosnesenskii,Yellow-faced Bumble Bee,"49.271547791,-123.2046898413",Yellow-faced_Bumble_Bee,49.271547791,-123.2046898413,Canada,CA
2025-07-12,Bombus fervidus,Golden Northern Bumble Bee,"41.967545,-87.6968216667",Golden_Northern_Bumble_Bee,41.967545,-87.6968216667,United States,US
2025-07-28,Bombus caliginosus,Fog-belt Bumble Bee,"44.1897059292,-124.0757977582",Fog-belt_Bumble_Bee,44.1897059292,-124.0757977582,United States,US
2025-07-28,Bombus,Bumble Bees,"37.5780728124,-113.081465377",Bumble_Bees,37.5780728124,-113.081465377,United States,US
2025-07-25,Bombus,Bumble Bees,"49.2718972734,-123.2048441417",Bumble_Bees,49.2718972734,-123.2048441417,Canada,CA
2025-06-28,Bombus pascuorum,Common Carder Bumble Bee,"50.18756,15.86629",Common_Carder_Bumble_Bee,50.18756,15.86629,Czechia,CZ
2025-07-26,Bombus griseocollis,Brown-belted Bumble Bee,"40.9222529181,-76.2837989767",Brown-belted_Bumble_Bee,40.9222529181,-76.2837989767,United States,US
2025-07-28,Bombus vosnesenskii,Yellow-faced Bumble Bee,"48.6497616667,-123.3940283333",Yellow-faced_Bumble_Bee,48.6497616667,-123.3940283333,Canada,CA
2025-07-27,Bombus huntii,Hunt's Bumble Bee,"40.3767083333,-105.5198861111",Hunt's_Bumble_Bee,40.3767083333,-105.5198861111,United States,US
2025-07-27,Bombus,Bumble Bees,"43.1194830089,-72.2000641249",Bumble_Bees,43.1194830089,-72.2000641249,United States,US
2025-07-28,Bombus,Bumble Bees,"45.7531071874,-122.4288965904",Bumble_Bees,45.7531071874,-122.4288965904,United States,US
2025-07-28,Bombus ternarius,Tricolored Bumble Bee,"50.1730902672,-97.1328093308",Tricolored_Bumble_Bee,50.1730902672,-97.1328093308,Canada,CA
2025-07-28,Bombus,Bumble Bees,"50.1731391745,-97.132725812",Bumble_Bees,50.1731391745,-97.132725812,Canada,CA
2025-07-28,Bombus,Bumble Bees,"44.6332083333,-79.0091",Bumble_Bees,44.6332083333,-79.0091,Canada,CA
2025-07-25,Bombus,Bumble Bees,"44.8546,-111.3876333333",Bumble_Bees,44.8546,-111.3876333333,United States,US
2025-07-22,Bombus pensylvanicus,American Bumble Bee,"32.4473109722,-96.231459",American_Bumble_Bee,32.4473109722,-96.231459,United States,US
2025-07-28,Bombus mixtus,Fuzzy-Horned Bumble Bee,"49.0325305,-123.07405",Fuzzy-Horned_Bumble_Bee,49.0325305,-123.07405,Canada,CA
2025-07-28,Bombus impatiens,Common Eastern Bumble Bee,"39.9556083333,-75.19092",Common_Eastern_Bumble_Bee,39.9556083333,-75.19092,United States,US
2025-07-08,Bombus,Bumble Bees,"60.784342168,-148.8419211656",Bumble_Bees,60.784342168,-148.8419211656,United States,US
2025-07-28,Bombus impatiens,Common Eastern Bumble Bee,"42.3723239722,-84.4372659722",Common_Eastern_Bumble_Bee,42.3723239722,-84.4372659722,United States,US
2025-07-28,Bombus,Bumble Bees,"44.7412716667,-116.6144716667",Bumble_Bees,44.7412716667,-116.6144716667,United States,US
2025-07-28,Bombus,Bumble Bees,"44.7109466667,-86.20662",Bumble_Bees,44.7109466667,-86.20662,United States,US
2025-07-26,Bombus vosnesenskii,Yellow-faced Bumble Bee,"47.2400366667,-124.21875",Yellow-faced_Bumble_Bee,47.2400366667,-124.21875,United States,US
2025-07-27,Bombus perplexus,Perplexing Bumble Bee,"42.4558116667,-76.4507883333",Perplexing_Bumble_Bee,42.4558116667,-76.4507883333,United States,US
2025-07-14,Bombus griseocollis,Brown-belted Bumble Bee,"43.78345485,-71.75453461",Brown-belted_Bumble_Bee,43.78345485,-71.75453461,United States,US
2025-07-28,Bombus,Bumble Bees,"51.2888282381,-93.5649273545",Bumble_Bees,51.2888282381,-93.5649273545,Canada,CA
2025-07-28,Bombus huntii,Hunt's Bumble Bee,"40.48788,-106.8204716667",Hunt's_Bumble_Bee,40.48788,-106.8204716667,United States,US
2025-07-28,Bombus vancouverensis vancouverensis,Vancouver Island Bumble Bee,"49.7074632798,-125.5551021451",Vancouver_Island_Bumble_Bee,49.7074632798,-125.5551021451,Canada,CA
2025-07-28,Bombus ternarius,Tricolored Bumble Bee,"44.0092640624,-72.2030358723",Tricolored_Bumble_Bee,44.0092640624,-72.2030358723,United States,US
2025-07-28,Bombus ternarius,Tricolored Bumble Bee,"45.5223133333,-63.0026027833",Tricolored_Bumble_Bee,45.5223133333,-63.0026027833,Canada,CA
2025-07-28,Bombus ternarius,Tricolored Bumble Bee,"46.4887042086,-84.0762937814",Tricolored_Bumble_Bee,46.4887042086,-84.0762937814,Canada,CA
2025-07-28,Bombus impatiens,Common Eastern Bumble Bee,"44.8673944444,-93.281225",Common_Eastern_Bumble_Bee,44.8673944444,-93.281225,United States,US
2025-07-28,Bombus,Bumble Bees,"52.1680916667,-106.6052444444",Bumble_Bees,52.1680916667,-106.6052444444,Canada,CA
